Object 1 , Object 2, Relations
 ,RCC8, 
g.59.60,g.63.64,dc
g.59.60,g.48,dc
g.59.60,g.67,dc
g.59.60,g.55,dc
g.59.60,g.57,dc
g.59.60,g.61,dc
g.59.60,g.62,dc
g.59.60,g.66,dc
g.59.60,g.65,dc
g.63.64,g.48,dc
g.63.64,g.67,dc
g.63.64,g.55,dc
g.63.64,g.57,dc
g.63.64,g.61,dc
g.63.64,g.62,po
g.63.64,g.66,dc
g.63.64,g.65,dc
g.48,g.67,dc
g.48,g.55,dc
g.48,g.57,dc
g.48,g.61,dc
g.48,g.62,dc
g.48,g.66,dc
g.48,g.65,dc
g.67,g.55,dc
g.67,g.57,dc
g.67,g.61,dc
g.67,g.62,dc
g.67,g.66,dc
g.67,g.65,dc
g.55,g.57,dc
g.55,g.61,dc
g.55,g.62,dc
g.55,g.66,dc
g.55,g.65,dc
g.57,g.61,dc
g.57,g.62,dc
g.57,g.66,dc
g.57,g.65,dc
g.61,g.62,dc
g.61,g.66,dc
g.61,g.65,dc
g.62,g.66,dc
g.62,g.65,dc
g.66,g.65,dc
 ,DE9IM : line_polygon, 
g.59.60,g.9.10,disjoint
g.59.60,g.11.13,disjoint
g.59.60,g.45.46,disjoint
g.59.60,g.37.40,disjoint
g.59.60,g.30.32,disjoint
g.59.60,g.0,disjoint
g.59.60,g.2,disjoint
g.59.60,g.8,disjoint
g.59.60,g.47,disjoint
g.59.60,g.38,disjoint
g.59.60,g.16,disjoint
g.59.60,g.17,disjoint
g.59.60,g.26,disjoint
g.59.60,g.39,disjoint
g.59.60,g.43,disjoint
g.59.60,g.42,disjoint
g.59.60,g.44,disjoint
g.59.60,g.33,disjoint
g.59.60,g.34,disjoint
g.59.60,g.35,disjoint
g.59.60,g.78,disjoint
g.59.60,g.15,disjoint
g.63.64,g.9.10,disjoint
g.63.64,g.11.13,disjoint
g.63.64,g.45.46,disjoint
g.63.64,g.37.40,disjoint
g.63.64,g.30.32,disjoint
g.63.64,g.0,disjoint
g.63.64,g.2,disjoint
g.63.64,g.8,disjoint
g.63.64,g.47,disjoint
g.63.64,g.38,disjoint
g.63.64,g.16,disjoint
g.63.64,g.17,disjoint
g.63.64,g.26,disjoint
g.63.64,g.39,disjoint
g.63.64,g.43,disjoint
g.63.64,g.42,disjoint
g.63.64,g.44,disjoint
g.63.64,g.33,disjoint
g.63.64,g.34,disjoint
g.63.64,g.35,disjoint
g.63.64,g.78,disjoint
g.63.64,g.15,disjoint
g.9.10,g.48,disjoint
g.9.10,g.67,disjoint
g.9.10,g.55,disjoint
g.9.10,g.57,disjoint
g.9.10,g.61,disjoint
g.9.10,g.62,disjoint
g.9.10,g.66,disjoint
g.9.10,g.65,disjoint
g.11.13,g.48,disjoint
g.11.13,g.67,disjoint
g.11.13,g.55,disjoint
g.11.13,g.57,disjoint
g.11.13,g.61,disjoint
g.11.13,g.62,disjoint
g.11.13,g.66,disjoint
g.11.13,g.65,disjoint
g.45.46,g.48,disjoint
g.45.46,g.67,disjoint
g.45.46,g.55,disjoint
g.45.46,g.57,disjoint
g.45.46,g.61,disjoint
g.45.46,g.62,disjoint
g.45.46,g.66,disjoint
g.45.46,g.65,disjoint
g.37.40,g.48,disjoint
g.37.40,g.67,disjoint
g.37.40,g.55,disjoint
g.37.40,g.57,disjoint
